Machine Name,Lloyd LRX ,Undamaged,1,,,2,,,3,,,1 hr healing,1,,,2,,,3,,,3 hr healing,1,,,2,,,3,,,4,
,50 N load cell at RT with a crosshead speed of 100 mm min−1 according to ISO-37,,Strain / %,Stress / MPa,,Strain / %,Stress / MPa,,Strain / %,Stress / MPa,,,Strain / %,Stress / MPa,,Strain / %,Stress / MPa,,Strain / %,Stress / MPa,,,Strain / %,Stress / MPa,,Strain / %,Stress / MPa,,Strain / %,Stress / MPa,,Strain / %,Stress / MPa
,,,-3.66,0,,-4.64,0,,-1.9,0,,,-0.8,0,,-1.03,0,,-1.83,-0.01,,,-4.07,-0.02,,-6.57,-0.02,,-8.38,-0.03,,,0
,,,124.28,0.36,,123.35,0.36,,117.52,0.29,,,65.55,0.3,,97.19,0.21,,51.53,0.28,,,62.75,0.31,,97.87,0.21,,61.03,0.28,,46.04,0.27
,,,125.78,0.36,,124.85,0.36,,118.93,0.29,,,66.4,0.3,,98.38,0.21,,52.24,0.28,,,63.6,0.31,,99.13,0.21,,61.91,0.28,,46.7,0.27
,,,127.28,0.37,,126.36,0.36,,120.34,0.29,,,67.25,0.31,,99.57,0.21,,52.94,0.28,,,64.46,0.31,,100.39,0.21,,62.79,0.28,,47.36,0.27
,,,128.78,0.37,,127.87,0.36,,121.75,0.29,,,68.1,0.31,,100.75,0.21,,53.65,0.29,,,65.31,0.31,,101.65,0.21,,63.68,0.28,,48.02,0.27
,,,130.28,0.37,,129.37,0.36,,123.17,0.29,,,68.96,0.31,,101.94,0.21,,54.36,0.29,,,66.17,0.31,,102.91,0.22,,64.56,0.28,,48.68,0.27
,,,131.78,0.37,,130.88,0.37,,124.58,0.29,,,69.81,0.31,,103.13,0.21,,55.06,0.29,,,67.02,0.31,,104.17,0.22,,65.44,0.28,,49.34,0.27
,,,133.28,0.37,,132.39,0.37,,125.99,0.29,,,70.66,0.31,,104.32,0.21,,55.77,0.29,,,67.88,0.31,,105.43,0.22,,66.32,0.29,,50,0.27
,,,134.78,0.37,,133.89,0.37,,127.4,0.29,,,71.51,0.31,,105.51,0.21,,56.48,0.29,,,68.73,0.31,,106.68,0.22,,67.21,0.29,,50.66,0.27
,,,136.28,0.37,,135.4,0.37,,128.82,0.29,,,72.36,0.31,,106.7,0.21,,57.18,0.29,,,69.59,0.31,,107.94,0.22,,68.09,0.29,,51.33,0.28
,,,137.78,0.37,,136.91,0.37,,130.23,0.29,,,73.21,0.31,,107.89,0.21,,57.89,0.29,,,70.44,0.31,,109.2,0.22,,68.97,0.29,,51.99,0.28
,,,139.28,0.37,,138.41,0.37,,131.64,0.29,,,74.06,0.31,,109.07,0.21,,58.6,0.29,,,71.3,0.31,,110.46,0.22,,69.86,0.29,,52.65,0.28
,,,140.78,0.37,,139.92,0.37,,133.05,0.29,,,74.91,0.32,,110.26,0.21,,59.3,0.29,,,72.15,0.31,,111.72,0.22,,70.74,0.29,,53.31,0.28
,,,142.28,0.37,,141.42,0.37,,134.47,0.29,,,75.76,0.32,,111.45,0.21,,60.01,0.29,,,73.01,0.31,,112.98,0.22,,71.62,0.29,,53.97,0.28
,,,143.79,0.38,,142.93,0.38,,135.88,0.29,,,76.61,0.32,,112.64,0.21,,60.71,0.29,,,73.86,0.31,,114.24,0.22,,72.5,0.29,,54.63,0.28
,,,145.29,0.38,,144.44,0.38,,137.29,0.3,,,77.46,0.32,,113.83,0.21,,61.42,0.29,,,74.72,0.31,,115.5,0.22,,73.39,0.29,,55.29,0.28
,,,146.79,0.38,,145.94,0.38,,138.7,0.3,,,78.31,0.32,,115.02,0.21,,62.13,0.29,,,75.57,0.31,,116.76,0.22,,74.27,0.29,,55.95,0.28
,,,148.29,0.38,,147.45,0.38,,140.12,0.3,,,79.16,0.32,,116.21,0.22,,62.83,0.29,,,76.43,0.32,,118.02,0.22,,75.15,0.29,,56.61,0.28
,,,149.79,0.38,,148.96,0.38,,141.53,0.3,,,80.01,0.32,,117.39,0.22,,63.54,0.29,,,77.28,0.32,,119.28,0.22,,76.03,0.29,,57.27,0.28
,,,151.29,0.38,,150.46,0.38,,142.94,0.3,,,80.86,0.32,,118.58,0.22,,64.25,0.29,,,78.13,0.32,,120.54,0.22,,76.92,0.3,,57.93,0.28
,,,152.79,0.38,,151.97,0.38,,144.36,0.3,,,81.71,0.32,,119.77,0.22,,64.95,0.29,,,78.99,0.32,,121.8,0.22,,77.8,0.3,,58.59,0.29
,,,154.3,0.38,,153.48,0.38,,145.77,0.3,,,82.56,0.33,,120.96,0.22,,65.66,0.29,,,79.84,0.32,,123.06,0.22,,78.68,0.3,,59.25,0.29
,,,155.8,0.38,,154.98,0.38,,147.18,0.3,,,83.41,0.33,,122.15,0.22,,66.37,0.3,,,80.7,0.32,,124.32,0.22,,79.56,0.3,,59.91,0.29
