Machine Name,Lloyd LRX ,P40-HDO Undamaged,1,,,2,,,3,,,P40-HDO 3 hr Healing,1,,,2,,,3,
,50 N load cell at RT with a crosshead speed of 100 mm min−1 according to ISO-37,,Strain / %,Stress / MPa,,Strain / %,Stress / MPa,,Strain / %,Stress / MPa,,,Strain / %,Stress / MPa,,Strain / %,Stress / MPa,,Strain / %,Stress / MPa
,,,-0.47,0,,-0.54,0,,-0.45,-0.01,,,0,-0.02,,-0.55,0,,-0.27,-0.01
,,,824.87,1.18,,,,,784.67,1.25,,,410.12,0.79,,532.99,1,,462.66,0.78
,,,826.07,1.19,,,,,785.82,1.26,,,410.73,0.79,,533.77,1,,463.34,0.78
,,,827.26,1.19,,,,,786.97,1.26,,,411.33,0.79,,534.55,1.01,,464.02,0.78
,,,828.46,1.19,,,,,788.12,1.26,,,411.93,0.79,,535.33,1.01,,464.7,0.78
,,,829.65,1.19,,,,,789.27,1.26,,,412.54,0.79,,536.11,1.01,,465.37,0.78
,,,830.85,1.19,,,,,790.42,1.26,,,413.14,0.79,,536.89,1.01,,466.05,0.78
,,,832.04,1.19,,,,,791.57,1.26,,,413.74,0.79,,537.67,1.01,,466.73,0.78
,,,833.24,1.19,,,,,792.72,1.26,,,414.35,0.79,,538.45,1.01,,467.41,0.78
,,,834.43,1.2,,,,,793.87,1.26,,,414.95,0.79,,539.22,1.01,,468.09,0.78
,,,835.63,1.2,,,,,795.03,1.26,,,415.56,0.79,,540,1.01,,468.76,0.78
,,,836.82,1.2,,,,,796.18,1.26,,,416.16,0.79,,540.78,1.01,,469.44,0.78
,,,838.02,1.2,,,,,797.33,1.26,,,416.76,0.79,,541.56,1.01,,470.12,0.79
,,,839.21,1.2,,,,,798.48,1.27,,,417.37,0.79,,542.34,1.01,,470.8,0.79
,,,840.41,1.2,,,,,799.63,1.27,,,417.97,0.79,,543.12,1.02,,471.48,0.79
,,,841.6,1.2,,,,,800.78,1.27,,,418.57,0.79,,543.9,1.02,,472.16,0.79
,,,842.79,1.21,,,,,801.93,1.27,,,419.18,0.79,,544.68,1.02,,472.83,0.79
,,,843.98,1.21,,,,,803.08,1.27,,,419.78,0.79,,545.46,1.02,,473.51,0.79
,,,845.18,1.21,,,,,804.23,1.27,,,420.38,0.8,,546.24,1.02,,474.19,0.79
,,,846.37,1.21,,,,,805.38,1.27,,,420.99,0.8,,547.02,1.02,,474.87,0.79
,,,847.56,1.21,,,,,806.53,1.27,,,421.59,0.8,,547.79,1.02,,475.55,0.79
,,,848.75,1.21,,,,,807.68,1.27,,,422.19,0.8,,548.57,1.02,,476.23,0.79
,,,849.95,1.21,,,,,808.83,1.27,,,422.8,0.8,,549.35,1.02,,476.9,0.79
,,,851.14,1.22,,,,,809.98,1.27,,,423.4,0.8,,550.13,1.02,,477.58,0.79
,,,852.33,1.22,,,,,811.13,1.28,,,424.01,0.8,,550.91,1.02,,478.26,0.79
,,,853.52,1.22,,,,,812.28,1.28,,,424.61,0.8,,551.69,1.03,,478.94,0.79
,,,854.71,1.22,,,,,813.43,1.28,,,425.21,0.8,,552.47,1.03,,479.62,0.79
,,,855.91,1.22,,,,,814.58,1.28,,,425.82,0.8,,553.25,1.03,,480.3,0.79
,,,857.1,1.22,,,,,815.73,1.28,,,426.42,0.8,,554.03,1.03,,480.97,0.79
,,,858.3,1.22,,,,,816.88,1.28,,,427.02,0.8,,554.81,1.03,,481.65,0.8
,,,859.49,1.22,,,,,818.03,1.28,,,427.63,0.8,,555.59,1.03,,482.33,0.8
,,,860.69,1.23,,,,,819.18,1.28,,,428.23,0.8,,556.36,1.03,,483.01,0.8
,,,861.88,1.23,,,,,820.33,1.28,,,428.83,0.8,,557.14,1.03,,483.69,0.8
,,,863.07,1.23,,,,,821.48,1.28,,,429.44,0.8,,557.92,1.03,,484.37,0.8
,,,864.27,1.23,,,,,822.63,1.28,,,430.04,0.8,,558.7,1.03,,485.04,0.8
,,,865.46,1.23,,,,,823.78,1.29,,,430.64,0.8,,559.48,1.03,,485.72,0.8
,,,866.66,1.23,,,,,824.93,1.29,,,431.25,0.8,,560.26,1.04,,486.4,0.8
,,,867.85,1.23,,,,,826.09,1.29,,,431.85,0.8,,561.04,1.04,,487.08,0.8
,,,869.05,1.24,,,,,827.24,1.29,,,432.46,0.8,,561.82,1.04,,487.76,0.8
,,,870.24,1.24,,,,,828.39,1.29,,,433.06,0.8,,562.6,1.04,,488.44,0.8
,,,871.44,1.24,,,,,829.54,1.29,,,433.66,0.8,,563.38,1.04,,489.11,0.8
,,,872.63,1.24,,,,,830.69,1.29,,,434.27,0.8,,564.16,1.04,,489.79,0.8
,,,873.82,1.24,,,,,831.84,1.29,,,434.87,0.81,,564.93,1.04,,490.47,0.8
,,,875.02,1.24,,,,,832.99,1.29,,,435.47,0.81,,565.71,1.04,,491.15,0.8
,,,876.21,1.24,,,,,834.14,1.29,,,436.08,0.81,,566.49,1.04,,491.83,0.8
,,,877.41,1.25,,,,,835.29,1.3,,,436.68,0.81,,567.27,1.04,,492.5,0.8
,,,878.6,1.25,,,,,836.44,1.3,,,437.28,0.81,,568.05,1.04,,493.18,0.8
,,,879.8,1.25,,,,,837.59,1.3,,,437.89,0.81,,568.83,1.05,,493.86,0.81
,,,880.99,1.25,,,,,838.74,1.3,,,438.49,0.81,,569.61,1.05,,494.54,0.81
,,,882.19,1.25,,,,,839.89,1.3,,,439.09,0.81,,570.39,1.05,,495.22,0.81
,,,883.38,1.25,,,,,841.04,1.3,,,439.7,0.81,,571.17,1.05,,495.9,0.81
,,,884.57,1.25,,,,,842.19,1.3,,,440.3,0.81,,571.95,1.05,,496.57,0.81
,,,885.77,1.26,,,,,843.34,1.3,,,440.91,0.81,,572.73,1.05,,497.25,0.81
,,,886.96,1.26,,,,,844.49,1.3,,,441.51,0.81,,573.5,1.05,,497.93,0.81
,,,888.16,1.26,,,,,845.64,1.3,,,442.11,0.81,,574.28,1.05,,498.61,0.81
,,,889.35,1.26,,,,,846.79,1.3,,,442.72,0.81,,575.06,1.05,,499.29,0.81
,,,890.55,1.26,,,,,847.94,1.3,,,443.32,0.81,,575.84,1.05,,499.97,0.81
,,,891.74,1.26,,,,,849.09,1.3,,,443.92,0.81,,576.62,1.05,,500.64,0.81
,,,892.93,1.27,,,,,850.24,1.3,,,444.53,0.81,,577.4,1.06,,501.32,0.81
,,,894.13,1.27,,,,,851.39,1.31,,,445.13,0.81,,578.18,1.06,,502,0.81
,,,895.32,1.27,,,,,852.54,1.31,,,445.73,0.81,,578.96,1.06,,502.68,0.81
,,,896.52,1.27,,,,,853.69,1.31,,,446.34,0.81,,579.74,1.06,,503.36,0.81
,,,897.71,1.27,,,,,854.84,1.31,,,446.94,0.81,,580.52,1.06,,504.04,0.81
,,,898.91,1.27,,,,,856,1.31,,,447.55,0.81,,581.3,1.06,,504.71,0.81
,,,900.1,1.27,,,,,857.15,1.31,,,448.15,0.81,,582.07,1.06,,505.39,0.81
,,,901.3,1.28,,,,,858.28,1.31,,,448.75,0.81,,582.83,1.06,,506.06,0.81
,,,902.49,1.28,,,,,859.41,1.31,,,449.36,0.81,,583.58,1.06,,506.73,0.82
,,,903.68,1.28,,,,,860.54,1.31,,,449.96,0.81,,584.34,1.06,,507.39,0.82
,,,904.88,1.28,,,,,861.67,1.31,,,450.56,0.81,,585.09,1.06,,508.06,0.82
,,,906.07,1.28,,,,,862.82,1.31,,,451.17,0.81,,585.87,1.07,,508.74,0.82
,,,907.27,1.28,,,,,863.97,1.32,,,451.77,0.81,,586.65,1.07,,509.41,0.82
,,,908.46,1.28,,,,,865.12,1.32,,,452.37,0.81,,587.43,1.07,,510.09,0.82
,,,909.66,1.29,,,,,866.27,1.32,,,452.98,0.81,,588.21,1.07,,510.77,0.82
,,,910.85,1.29,,,,,867.42,1.32,,,453.58,0.81,,588.99,1.07,,511.45,0.82
,,,912.05,1.29,,,,,868.57,1.32,,,454.18,0.81,,589.77,1.07,,512.13,0.82
,,,913.24,1.29,,,,,869.72,1.32,,,454.79,0.82,,590.55,1.07,,512.81,0.82
,,,914.43,1.29,,,,,870.87,1.32,,,455.39,0.82,,591.32,1.07,,513.48,0.82
,,,915.63,1.29,,,,,872.02,1.32,,,456,0.82,,592.1,1.07,,514.16,0.82
,,,916.82,1.3,,,,,873.17,1.32,,,456.6,0.82,,592.88,1.07,,514.84,0.82
,,,918.02,1.3,,,,,874.32,1.32,,,457.2,0.82,,593.66,1.07,,515.52,0.82
,,,919.21,1.3,,,,,875.47,1.32,,,457.81,0.82,,594.44,1.08,,516.2,0.82
,,,920.41,1.3,,,,,876.62,1.33,,,458.41,0.82,,595.22,1.08,,516.87,0.82
,,,921.6,1.3,,,,,877.77,1.33,,,459.01,0.82,,596,1.08,,517.55,0.82
,,,922.8,1.3,,,,,878.92,1.33,,,459.62,0.82,,596.78,1.08,,518.23,0.82
,,,923.99,1.3,,,,,880.07,1.33,,,460.22,0.82,,597.56,1.08,,518.91,0.83
,,,925.18,1.31,,,,,881.22,1.33,,,460.82,0.82,,598.34,1.08,,519.59,0.83
,,,926.38,1.31,,,,,882.37,1.33,,,461.43,0.82,,599.11,1.08,,520.27,0.83
,,,927.57,1.31,,,,,883.52,1.33,,,462.03,0.82,,599.89,1.08,,520.94,0.83
,,,928.77,1.31,,,,,884.67,1.33,,,462.63,0.82,,600.67,1.08,,521.62,0.83
,,,929.96,1.31,,,,,885.82,1.33,,,463.24,0.82,,601.45,1.08,,522.3,0.83
,,,931.16,1.31,,,,,886.97,1.33,,,463.84,0.82,,602.23,1.08,,522.98,0.83
,,,932.35,1.31,,,,,888.12,1.33,,,464.45,0.82,,603.01,1.08,,523.66,0.83
,,,933.55,1.32,,,,,889.27,1.34,,,465.05,0.82,,603.79,1.09,,524.34,0.83
,,,934.74,1.32,,,,,890.42,1.34,,,465.65,0.82,,604.57,1.09,,525.01,0.83
,,,935.93,1.32,,,,,891.57,1.34,,,466.26,0.82,,605.35,1.09,,525.69,0.83
,,,937.13,1.32,,,,,892.72,1.34,,,466.86,0.82,,606.13,1.09,,526.37,0.83
,,,938.32,1.32,,,,,893.87,1.34,,,467.46,0.82,,606.9,1.09,,527.05,0.83
,,,939.52,1.32,,,,,895.02,1.34,,,468.07,0.82,,607.68,1.09,,527.73,0.83
,,,940.71,1.33,,,,,896.17,1.34,,,468.67,0.82,,608.46,1.09,,528.4,0.83
,,,941.91,1.33,,,,,897.32,1.34,,,469.27,0.82,,609.24,1.09,,529.08,0.83
,,,943.1,1.33,,,,,898.48,1.34,,,469.88,0.82,,610.02,1.09,,529.76,0.83
,,,944.3,1.33,,,,,899.63,1.34,,,470.48,0.83,,610.8,1.09,,530.44,0.83
,,,945.49,1.33,,,,,900.78,1.34,,,471.08,0.83,,611.58,1.09,,531.12,0.83
,,,946.68,1.33,,,,,901.93,1.34,,,471.69,0.83,,612.36,1.09,,531.8,0.83
,,,947.88,1.33,,,,,903.08,1.35,,,472.29,0.83,,613.14,1.1,,532.47,0.84
,,,949.07,1.34,,,,,904.23,1.35,,,472.9,0.83,,613.92,1.1,,533.15,0.84
,,,950.27,1.34,,,,,905.38,1.35,,,473.5,0.83,,614.69,1.1,,533.83,0.84
,,,951.46,1.34,,,,,906.53,1.35,,,474.1,0.83,,615.47,1.1,,534.51,0.84
,,,952.66,1.34,,,,,907.68,1.35,,,474.71,0.83,,616.25,1.1,,535.19,0.84
,,,953.85,1.34,,,,,908.83,1.35,,,475.31,0.83,,617.03,1.1,,535.87,0.84
,,,955.04,1.34,,,,,909.98,1.35,,,475.91,0.83,,617.81,1.1,,536.54,0.84
,,,956.24,1.35,,,,,911.13,1.35,,,476.52,0.83,,618.59,1.1,,537.22,0.84
,,,957.43,1.35,,,,,912.28,1.35,,,477.12,0.83,,619.37,1.1,,537.9,0.84
,,,958.63,1.35,,,,,913.43,1.35,,,477.72,0.83,,620.15,1.1,,538.58,0.84
,,,959.82,1.35,,,,,914.58,1.35,,,478.33,0.83,,620.93,1.1,,539.26,0.84
,,,961.01,1.35,,,,,915.73,1.35,,,478.93,0.83,,621.71,1.1,,539.93,0.84
,,,962.21,1.35,,,,,916.88,1.36,,,479.53,0.83,,622.48,1.1,,540.61,0.84
,,,963.4,1.35,,,,,918.03,1.36,,,480.14,0.83,,623.26,1.11,,541.29,0.84
,,,964.6,1.35,,,,,919.18,1.36,,,480.74,0.83,,624.04,1.11,,541.97,0.84
,,,965.79,1.36,,,,,920.33,1.36,,,481.35,0.83,,624.82,1.11,,542.65,0.84
,,,966.98,1.36,,,,,921.48,1.36,,,481.95,0.83,,625.6,1.11,,543.33,0.84
,,,968.18,1.36,,,,,922.63,1.36,,,482.55,0.83,,626.38,1.11,,544,0.84
,,,969.37,1.36,,,,,923.78,1.36,,,483.16,0.83,,627.16,1.11,,544.68,0.84
,,,970.57,1.36,,,,,924.93,1.36,,,483.76,0.83,,627.94,1.11,,545.36,0.85
,,,971.76,1.36,,,,,926.08,1.36,,,484.36,0.83,,628.72,1.11,,546.04,0.85
,,,972.95,1.36,,,,,927.23,1.36,,,484.97,0.83,,629.5,1.11,,546.72,0.85
,,,974.15,1.37,,,,,928.38,1.36,,,485.57,0.84,,630.27,1.11,,547.4,0.85
,,,975.34,1.37,,,,,929.53,1.36,,,486.17,0.84,,631.05,1.11,,548.07,0.85
,,,976.54,1.37,,,,,930.68,1.37,,,486.78,0.84,,631.83,1.11,,548.75,0.85
,,,977.73,1.37,,,,,931.83,1.37,,,487.38,0.84,,632.61,1.12,,549.43,0.85
,,,978.92,1.37,,,,,932.98,1.37,,,487.99,0.84,,633.39,1.12,,550.11,0.85
,,,980.12,1.37,,,,,934.14,1.37,,,488.59,0.84,,634.17,1.12,,550.79,0.85
,,,981.31,1.37,,,,,935.29,1.37,,,489.19,0.84,,634.95,1.12,,551.47,0.85
,,,982.5,1.38,,,,,936.44,1.37,,,489.8,0.84,,635.73,1.12,,552.14,0.85
,,,983.7,1.38,,,,,937.59,1.37,,,490.4,0.84,,636.51,1.12,,552.82,0.85
,,,984.89,1.38,,,,,938.74,1.37,,,491,0.84,,637.28,1.12,,553.5,0.85
,,,986.09,1.38,,,,,939.89,1.37,,,491.61,0.84,,638.06,1.12,,554.18,0.85
,,,987.28,1.38,,,,,941.04,1.37,,,492.21,0.84,,638.84,1.12,,554.86,0.85
,,,988.47,1.38,,,,,942.19,1.37,,,492.82,0.84,,639.62,1.12,,555.54,0.85
,,,989.67,1.38,,,,,943.34,1.37,,,493.42,0.84,,640.4,1.12,,556.21,0.85
,,,990.86,1.39,,,,,944.49,1.38,,,494.02,0.84,,641.18,1.12,,556.89,0.85
,,,992.06,1.39,,,,,945.64,1.38,,,494.63,0.84,,641.96,1.12,,557.57,0.85
,,,993.25,1.39,,,,,946.79,1.38,,,495.23,0.84,,642.74,1.13,,558.25,0.86
,,,994.44,1.39,,,,,947.94,1.38,,,495.83,0.84,,643.52,1.13,,558.93,0.86
,,,995.64,1.39,,,,,949.09,1.38,,,496.44,0.84,,644.3,1.13,,559.6,0.86
,,,996.83,1.39,,,,,950.24,1.38,,,497.04,0.84,,645.07,1.13,,560.28,0.86
,,,998.03,1.39,,,,,951.39,1.38,,,497.64,0.84,,645.85,1.13,,560.96,0.86
,,,999.22,1.4,,,,,952.54,1.38,,,498.25,0.84,,646.63,1.13,,561.64,0.86
,,,1000.41,1.4,,,,,953.69,1.38,,,498.85,0.84,,647.41,1.13,,562.32,0.86
,,,1001.61,1.4,,,,,954.84,1.38,,,499.46,0.84,,648.19,1.13,,563,0.86
,,,1002.8,1.4,,,,,955.99,1.38,,,500.06,0.84,,648.97,1.13,,563.67,0.86
,,,1004,1.4,,,,,957.14,1.38,,,500.66,0.84,,649.75,1.13,,564.35,0.86
,,,1005.19,1.4,,,,,958.29,1.38,,,501.27,0.85,,650.53,1.13,,565.03,0.86
,,,1006.38,1.4,,,,,959.44,1.39,,,501.87,0.85,,651.31,1.13,,565.71,0.86
,,,1007.58,1.4,,,,,960.59,1.39,,,502.47,0.85,,652.08,1.13,,566.39,0.86
,,,1008.77,1.41,,,,,961.74,1.39,,,503.08,0.85,,652.86,1.13,,567.07,0.86
,,,1009.97,1.41,,,,,962.89,1.39,,,503.68,0.85,,653.64,1.14,,567.74,0.86
,,,1011.17,1.41,,,,,964.04,1.39,,,504.29,0.85,,654.42,1.14,,568.42,0.86
,,,1012.36,1.41,,,,,965.19,1.39,,,504.89,0.85,,655.2,1.14,,569.1,0.86
,,,1013.56,1.41,,,,,966.34,1.39,,,505.49,0.85,,655.98,1.14,,569.78,0.86
,,,1014.76,1.41,,,,,967.49,1.39,,,506.1,0.85,,656.76,1.14,,570.46,0.86
,,,1015.95,1.41,,,,,968.64,1.39,,,506.7,0.85,,657.54,1.14,,571.13,0.86
,,,1017.15,1.41,,,,,969.8,1.39,,,507.3,0.85,,658.32,1.14,,571.81,0.86
,,,1018.35,1.42,,,,,970.95,1.39,,,507.91,0.85,,659.09,1.14,,572.49,0.87
,,,1019.54,1.42,,,,,972.1,1.39,,,508.51,0.85,,659.87,1.14,,573.17,0.87
,,,1020.74,1.42,,,,,973.25,1.39,,,509.11,0.85,,660.65,1.14,,573.85,0.87
,,,1021.94,1.42,,,,,974.4,1.4,,,509.72,0.85,,661.43,1.14,,574.53,0.87
,,,1023.13,1.42,,,,,975.55,1.4,,,510.32,0.85,,662.21,1.14,,575.2,0.87
,,,1024.33,1.42,,,,,976.7,1.4,,,510.93,0.85,,662.99,1.14,,575.88,0.87
,,,1025.52,1.42,,,,,977.85,1.4,,,511.53,0.85,,663.77,1.14,,576.56,0.87
,,,1026.72,1.42,,,,,979,1.4,,,512.13,0.85,,664.55,1.15,,577.24,0.87
,,,1027.91,1.43,,,,,980.15,1.4,,,512.74,0.85,,665.33,1.15,,577.92,0.87
,,,1029.11,1.43,,,,,981.3,1.4,,,513.34,0.85,,666.1,1.15,,578.6,0.87
,,,1030.3,1.43,,,,,982.45,1.4,,,513.94,0.85,,666.88,1.15,,579.27,0.87
,,,1031.5,1.43,,,,,983.6,1.4,,,514.55,0.85,,667.66,1.15,,579.95,0.87
,,,1032.69,1.43,,,,,984.75,1.4,,,515.15,0.85,,668.44,1.15,,580.63,0.87
,,,1033.89,1.43,,,,,985.9,1.4,,,515.75,0.85,,669.22,1.15,,581.31,0.87
,,,1035.08,1.43,,,,,987.05,1.4,,,516.36,0.86,,670,1.15,,581.99,0.87
,,,1036.27,1.44,,,,,988.2,1.4,,,516.96,0.86,,670.78,1.15,,582.67,0.87
,,,1037.47,1.44,,,,,989.35,1.41,,,517.57,0.86,,671.56,1.15,,583.34,0.87
,,,1038.66,1.44,,,,,990.5,1.41,,,518.17,0.86,,672.34,1.15,,584.02,0.87
,,,1039.86,1.44,,,,,991.65,1.41,,,518.77,0.86,,673.11,1.15,,584.7,0.87
,,,1041.05,1.44,,,,,992.8,1.41,,,519.38,0.86,,673.89,1.15,,585.38,0.87
,,,1042.25,1.44,,,,,993.95,1.41,,,519.98,0.86,,674.67,1.15,,586.06,0.88
,,,1043.44,1.44,,,,,995.1,1.41,,,520.58,0.86,,675.45,1.15,,586.73,0.88
,,,1044.64,1.44,,,,,996.25,1.41,,,521.19,0.86,,676.23,1.16,,587.41,0.88
,,,1045.83,1.45,,,,,997.4,1.41,,,521.79,0.86,,677.01,1.16,,588.09,0.88
,,,1047.03,1.45,,,,,998.55,1.41,,,522.4,0.86,,677.79,1.16,,588.77,0.88
,,,1048.22,1.45,,,,,999.7,1.41,,,523,0.86,,678.57,1.16,,589.45,0.88
,,,1049.42,1.45,,,,,1000.85,1.41,,,523.6,0.86,,679.34,1.16,,590.13,0.88
,,,1050.61,1.45,,,,,1002,1.41,,,524.21,0.86,,680.12,1.16,,590.8,0.88
,,,1051.81,1.45,,,,,1003.15,1.41,,,524.81,0.86,,680.9,1.16,,591.48,0.88
,,,1053,1.45,,,,,1004.3,1.41,,,525.41,0.86,,681.68,1.16,,592.16,0.88
,,,1054.2,1.45,,,,,1005.45,1.42,,,526.02,0.86,,682.46,1.16,,592.84,0.88
,,,1055.39,1.45,,,,,1006.6,1.42,,,526.62,0.86,,683.24,1.16,,593.52,0.88
,,,1056.58,1.46,,,,,1007.75,1.42,,,527.22,0.86,,684.02,1.16,,594.19,0.88
,,,1057.78,1.46,,,,,1008.9,1.42,,,527.83,0.86,,684.8,1.16,,594.87,0.88
,,,1058.97,1.46,,,,,1010.05,1.42,,,528.43,0.86,,685.57,1.16,,595.55,0.88
,,,1060.17,1.46,,,,,1011.2,1.42,,,529.04,0.86,,686.35,1.16,,596.23,0.88
,,,1061.36,1.46,,,,,1012.35,1.42,,,529.64,0.86,,687.13,1.16,,596.91,0.88
,,,1062.56,1.46,,,,,1013.5,1.42,,,530.24,0.86,,687.91,1.16,,597.58,0.88
,,,1063.75,1.46,,,,,1014.65,1.42,,,530.85,0.86,,688.69,1.17,,598.26,0.88
,,,1064.95,1.46,,,,,1015.8,1.42,,,531.45,0.86,,689.47,1.17,,598.94,0.88
,,,1066.14,1.46,,,,,1016.95,1.42,,,532.05,0.86,,690.25,1.17,,599.62,0.88
,,,1067.34,1.47,,,,,1018.1,1.42,,,532.66,0.86,,691.03,1.17,,600.3,0.88
,,,1068.53,1.47,,,,,1019.25,1.42,,,533.26,0.86,,691.8,1.17,,600.98,0.88
,,,1069.73,1.47,,,,,1020.4,1.42,,,533.87,0.86,,692.58,1.17,,601.65,0.88
,,,1070.92,1.47,,,,,1021.55,1.42,,,534.47,0.87,,693.36,1.17,,602.33,0.88
,,,1072.12,1.47,,,,,1022.7,1.42,,,535.07,0.87,,694.14,1.17,,603.01,0.88
,,,1073.31,1.47,,,,,1023.85,1.42,,,535.68,0.87,,694.92,1.17,,603.69,0.88
,,,1074.51,1.47,,,,,1025.01,1.42,,,536.28,0.87,,695.7,1.17,,604.37,0.88
,,,1075.7,1.47,,,,,1026.16,1.43,,,536.88,0.87,,696.48,1.17,,605.04,0.89
,,,1076.89,1.47,,,,,1027.31,1.43,,,537.49,0.87,,697.25,1.17,,605.72,0.89
,,,1078.09,1.47,,,,,1028.46,1.43,,,538.09,0.87,,698.03,1.17,,606.4,0.89
,,,1079.28,1.48,,,,,1029.61,1.43,,,538.69,0.87,,698.81,1.17,,607.08,0.89
,,,1080.48,1.48,,,,,1030.76,1.43,,,539.3,0.87,,699.59,1.17,,607.76,0.89
,,,1081.67,1.48,,,,,1031.91,1.43,,,539.9,0.87,,700.37,1.17,,608.44,0.89
,,,1082.87,1.48,,,,,1033.06,1.43,,,540.51,0.87,,701.15,1.17,,609.11,0.89
,,,1084.06,1.48,,,,,1034.21,1.43,,,541.11,0.87,,701.93,1.17,,609.79,0.89
,,,1085.26,1.48,,,,,1035.36,1.43,,,541.71,0.87,,702.71,1.17,,610.47,0.89
,,,1086.45,1.48,,,,,1036.51,1.43,,,542.32,0.87,,703.48,1.17,,611.15,0.89
,,,1087.65,1.48,,,,,1037.66,1.43,,,542.92,0.87,,704.26,1.17,,611.83,0.89
,,,1088.84,1.48,,,,,1038.81,1.43,,,543.52,0.87,,705.04,1.17,,612.5,0.89
,,,1090.04,1.48,,,,,1039.96,1.43,,,544.13,0.87,,705.82,1.18,,613.18,0.89
,,,1091.23,1.48,,,,,1041.11,1.43,,,544.73,0.87,,706.6,1.18,,613.86,0.89
,,,1092.43,1.49,,,,,1042.26,1.43,,,545.33,0.87,,707.38,1.18,,614.54,0.89
,,,1093.62,1.49,,,,,1043.41,1.43,,,545.94,0.87,,708.16,1.18,,615.22,0.89
,,,1094.82,1.49,,,,,1044.56,1.43,,,546.54,0.87,,708.94,1.18,,615.89,0.89
,,,1096.01,1.49,,,,,1045.71,1.43,,,547.15,0.87,,709.71,1.18,,616.57,0.89
,,,1097.2,1.49,,,,,1046.86,1.43,,,547.75,0.87,,710.49,1.18,,617.25,0.89
,,,1098.4,1.49,,,,,1048.01,1.43,,,548.35,0.87,,711.27,1.18,,617.93,0.89
,,,1099.59,1.49,,,,,1049.16,1.43,,,548.96,0.87,,712.05,1.18,,618.61,0.89
,,,1100.79,1.49,,,,,1050.31,1.44,,,549.56,0.87,,712.83,1.18,,619.29,0.89
,,,1101.98,1.49,,,,,1051.46,1.44,,,550.16,0.87,,713.61,1.18,,619.96,0.89
,,,1103.18,1.49,,,,,1052.61,1.44,,,550.77,0.87,,714.39,1.18,,620.64,0.89
,,,1104.37,1.49,,,,,1053.76,1.44,,,551.37,0.87,,715.16,1.18,,621.32,0.89
,,,1105.57,1.49,,,,,1054.91,1.44,,,551.98,0.87,,715.94,1.18,,622,0.89
,,,1106.76,1.49,,,,,1056.06,1.44,,,552.58,0.87,,716.72,1.18,,622.68,0.89
,,,1107.96,1.5,,,,,1057.21,1.44,,,553.18,0.87,,717.5,1.18,,623.35,0.89
,,,1109.15,1.5,,,,,1058.36,1.44,,,553.79,0.87,,718.28,1.18,,624.03,0.89
,,,1110.35,1.5,,,,,1059.51,1.44,,,554.39,0.87,,719.06,1.18,,624.71,0.89
,,,1111.54,1.5,,,,,1060.66,1.44,,,554.99,0.87,,719.84,1.18,,625.39,0.89
,,,1112.74,1.5,,,,,1061.81,1.44,,,555.6,0.87,,720.62,1.18,,626.07,0.89
,,,1113.94,1.5,,,,,1062.96,1.44,,,556.2,0.87,,721.39,1.18,,626.75,0.89
,,,1115.13,1.5,,,,,1064.11,1.44,,,556.8,0.87,,722.17,1.18,,627.42,0.89
,,,1116.33,1.5,,,,,1065.26,1.44,,,557.41,0.87,,722.95,1.18,,628.1,0.89
,,,1117.53,1.5,,,,,1066.41,1.44,,,558.01,0.87,,723.73,1.19,,628.78,0.89
,,,1118.72,1.5,,,,,1067.56,1.44,,,558.62,0.87,,724.51,1.19,,629.46,0.89
,,,1119.92,1.5,,,,,1068.71,1.44,,,559.22,0.87,,725.29,1.19,,630.14,0.89
,,,1121.11,1.5,,,,,1069.86,1.44,,,559.82,0.87,,726.07,1.19,,630.81,0.89
,,,1122.31,1.5,,,,,1071.01,1.44,,,560.43,0.87,,726.85,1.19,,631.49,0.89
,,,1123.51,1.5,,,,,1072.16,1.44,,,561.03,0.87,,727.62,1.19,,632.17,0.89
,,,1124.7,1.51,,,,,1073.31,1.44,,,561.63,0.87,,728.4,1.19,,632.85,0.89
,,,1125.9,1.51,,,,,1074.46,1.44,,,562.24,0.87,,729.18,1.19,,633.53,0.89
,,,1127.09,1.51,,,,,1075.61,1.44,,,562.84,0.87,,729.96,1.19,,634.2,0.89
,,,1128.29,1.51,,,,,1076.76,1.44,,,563.45,0.87,,730.74,1.19,,634.88,0.89
,,,1129.49,1.51,,,,,1077.91,1.44,,,564.05,0.86,,731.52,1.19,,635.56,0.89
,,,1130.68,1.51,,,,,1079.06,1.44,,,564.65,0.86,,732.3,1.19,,636.24,0.89
,,,1131.88,1.51,,,,,1080.21,1.43,,,565.26,0.86,,733.08,1.19,,636.92,0.89
,,,1133.08,1.51,,,,,1081.36,1.43,,,565.86,0.86,,733.85,1.19,,637.6,0.89
,,,1134.27,1.51,,,,,1082.51,1.43,,,566.46,0.86,,734.63,1.19,,638.27,0.89
,,,1135.47,1.51,,,,,1083.66,1.43,,,567.07,0.86,,735.41,1.19,,638.95,0.89
,,,1136.66,1.51,,,,,1084.81,1.43,,,567.67,0.86,,736.19,1.19,,639.63,0.89
,,,1137.86,1.51,,,,,1085.96,1.43,,,568.28,0.86,,736.97,1.19,,640.31,0.89
,,,1139.06,1.51,,,,,1087.11,1.43,,,568.88,0.86,,737.75,1.19,,640.99,0.89
,,,1140.25,1.51,,,,,1088.26,1.43,,,569.48,0.86,,738.53,1.19,,641.67,0.89
,,,1141.44,1.52,,,,,1089.42,1.43,,,570.09,0.86,,739.3,1.19,,642.34,0.89
